,Gas Limitation, Permission Check, Inappropriate Logic, Specialized DApp Features, Version Gap, Inappropriate Standard, Smells,,,,,,,,,,,,,
8861, ,,,,,,,,,,,,,,,,,,,
886, ,,,,,,,,,,,,,,,,,,,
8895, ,,,,,,,,,,,,,,,,,,,
8903, ,,,,,,,,,,,,,,,,,,,
8904, ,,,,,,,,,,,,,,,,,,,
8912, ,,,,,,,,,,,,,,,,,,,
8923, ,,,,,,,,,,,,,,,,,,,
8933, ,,,,,,,,,,,,,,,,,,,
8934, ,,,,,,,,,,,,,,,,,,,
8936, ,,,,,,,,,,,,,,,,,,,
8947, ,,,,,,,,,,,,,,,,,,,
8951, ,,,,Y,,,,,,,,,,,,,,,
8956, ,,,,,,,,,,,,,,,,,,,
8958, ,,,,Y,,Unspecified Compiler Version,,,,,,,,,,,,,
8959, ,,,,,,,,,,,,,,,,,,,
895, ,,,,,,,,,,,,,,,,,,,
8962, ,,,,,,,,,,,,,,,,,,,
8973, Y,,,,,,,,,,,,,,,,,,,
8983, ,Y,,,,,,,,,,,,,,,,,,
899, ,,,,,,,,,,,,,,,,,,,
9000, ,,,,,,,,,,,,,,,,,,,
9026, ,,,,,,,,,,,,,,,,,,,
9032, ,,,,,,,,,,,,,,,,,,,
9034, ,,,,,,,,,,,,,,,,,,,
9043,Y,,,,,,,,,,,,,,,,,,,
9047, ,,,,,,,,,,,,,,,,,,,
9048, ,,,,,,,,,,,,,,,,,,,
9053, ,,,,,,,,,,,,,,,,,,,
9054, ,,,,,,,,,,,,,,,,,,,
9072, ,,,,,,,,,,,,,,,,,,,
9082, ,,,,,,,,,,,,,,,,,,,
9092, ,,,,,,,,,,,,,,,,,,,
9105, ,,,,,,,,,,,,,,,,,,,
9137, ,,,,,,,,,,,,,,,,,,,
9138, ,,,,,,,,,,,,,,,,,,,
9149, ,,,,,,,,,,,,,,,,,,,
9151, ,,,,,,,,,,,,,,,,,,,
9155, ,,,,,,,,,,,,,,,,,,,
9161, ,,,,,,,,,,,,,,,,,,,
9164, ,,,,,,,,,,,,,,,,,,,
9165, ,,,,,,,,,,,,,,,,,,,
9175, ,,,,,,,,,,,,,,,,,,,
9178, ,,,,,,,,,,,,,,,,,,,
9179, ,,,,,,,,,,,,,,,,,,,
9188, ,,,,,,,,,,,,,,,,,,,
9193, ,,,,,,,,,,,,,,,,,,,
9200, ,,,,,,,,,,,,,,,,,,,
9201, ,,,,,,,,,,,,,,,,,,,
9203, ,,,,,,,,,,,,,,,,,,,
9204, ,,,,,,,,,,,,,,,,,,,
9209, ,,,,,,,,,,,,,,,,,,,
9227, ,,,Y,,,,,,,,,,,,,,,,
9232, ,,,,,,,,,,,,,,,,,,,
9246, ,,,,,,,,,,,,,,,,,,,
9255, ,,,,,,,,,,,,,,,,,,,
9257, ,,,,,,,,,,,,,,,,,,,
9265, ,,,,,,,,,,,,,,,,,,,
9268, ,,,,,,,,,,,,,,,,,,,
9279, ,,,,,,,,,,,,,,,,,,,
9289, ,,,,,,,,,,,,,,,,,,,
9308, ,,,,,,,,,,,,,,,,,,,
9314, ,,,,,,,,,,,,,,,,,,,
9324, ,,,,,,,,,,,,,,,,,,,
9326, ,,,,,,,,,,,,,,,,,,,
9329, ,,,,,,,,,,,,,,,,,,,
9339, ,,,,,,,,,,,,,,,,,,,
9341, ,,,,,,,,,,,,,,,,,,,
9342, ,,,,,,,,,,,,,,,,,,,
9343, ,,,,,,,,,,,,,,,,,,,
9347, ,,,,,,,,,,,,,,,,,,,
9361, ,,,,,,,,,,,,,,,,,,,
9374, ,,,,,,,,,,,,,,,,,,,
9385, ,,,,,,,,,,,,,,,,,,,
9388, ,,,,,,,,,,,,,,,,,,,
9412, ,,,,,,,,,,,,,,,,,,,
9419, ,,,,,,,,,,,,,,,,,,,
9420, ,,,,,,,,,,,,,,,,,,,
9425, ,,,,,,,,,,,,,,,,,,,
9455, ,,,,,,,,,,,,,,,,,,,
9456, ,,,,,,,,,,,,,,,,,,,
9469, ,,,,,,,,,,,,,,,,,,,
946, ,Y,,,,,,,,,,,,,,,,,,
9498, ,,,,,,,,,,,,,,,,,,,
9504, ,,,,,,,,,,,,,,,,,,,
9512, ,,,,,,,,,,,,,,,,,,,
9516, ,,,,,,,,,,,,,,,,,,,
952, ,,,,,,,,,,,,,,,,,,,
9537, ,,,,,,,,,,,,,,,,,,,
9538, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
9543, ,,,,,,,,,,,,,,,,,,,
9545, ,,,,,,,,,,,,,,,,,,,
9548, ,,,,,,,,,,,,,,,,,,,
9549, ,,,,,,,,,,,,,,,,,,,
9551, ,,,,,,,,,,,,,,,,,,,
9560, ,,,,,,,,,,,,,,,,,,,
9562, ,,,,,,,,,,,,,,,,,,,
9564, ,,,,,,,,,,,,,,,,,,,
9575, ,,,,,,,,,,,,,,,,,,,
9581, ,,,,,,,,,,,,,,,,,,,
9583, ,,,,,,,,,,,,,,,,,,,
9594, ,,,,,,,,,,,,,,,,,,,
9601, ,,,,,,,,,,,,,,,,,,,
9607, ,,,,,,,,,,,,,,,,,,,
9611, ,,,,,,,,,,,,,,,,,,,
9613, ,,,,,,,,,,,,,,,,,,,
961, ,,,,,,,,,,,,,,,,,,,
9623, ,,,,,,,,,,,,,,,,,,,
9630, ,,,,,,,,,,,,,,,,,,,
9636, ,,,,,,,,,,,,,,,,,,,
9654, ,,,,,,,,,,,,,,,,,,,
9662, ,,,,,,,,,,,,,,,,,,,
9664, ,,,,,,,,,,,,,,,,,,,
9678, ,,,,,,,,,,,,,,,,,,,
9681, ,,,,,,,,,,,,,,,,,,,
9690, ,,,,,,,,,,,,,,,,,,,
96, ,,,,,,,,,,,,,,,,,,,
9700, ,,,,,,,,,,,,,,,,,,,
9705, ,,,,,,,,,,,,,,,,,,,
9707, ,,,,,,,,,,,,,,,,,,,
9715, ,,,,,,,,,,,,,,,,,,,
9718, ,,,,,,,,,,,,,,,,,,,
9721, ,,,,,,,,,,,,,,,,,,,
9724, ,,,,,,,,,,,,,,,,,,,
9733, ,,,,,,,,,,,,,,,,,,,
9737, ,,,,,,,,,,,,,,,,,,,
9742, ,,,,,,,,,,,,,,,,,,,
974, ,,,,,,,,,,,,,,,,,,,
9755, ,,,,,,,,,,,,,,,,,,,
9781, ,,,,,,,,,,,,,,,,,,,
9795, ,,,,,,,,,,,,,,,,,,,
9807, ,,,,,,,,,,,,,,,,,,,
9808, ,,,,,,,,,,,,,,,,,,,
980, ,,,,,,,,,,,,,,,,,,,
9813, ,,,,,,,,,,,,,,,,,,,
9815,Y,,,,,,High Gas Consumption Data Type,,,,,,,,,,,,,
9816, ,,,,,,,,,,,,,,,,,,,
9821, ,,,,,,,,,,,,,,,,,,,
9830, ,,,,,,,,,,,,,,,,,,,
9835, ,,,,,,,,,,,,,,,,,,,
9836, ,,,,,,,,,,,,,,,,,,,
9840, ,,,,,,,,,,,,,,,,,,,
9842, ,Y,,,,,,,,,,,,,,,,,,
9843, ,,,,,,,,,,,,,,,,,,,
9848, ,,,,,,,,,,,,,,,,,,,
9851, ,,,,,,,,,,,,,,,,,,,
9852, ,,,,,,,,,,,,,,,,,,,
9858, ,,,,,,,,,,,,,,,,,,,
9861, ,,,Y,,,Unmatched Type Assignment,,,,,,,,,,,,,
9868, ,,,Y,,,Unmatched Type Assignment,,,,,,,,,,,,,
986,Y,,,Y,,, Nested Call,,,,,,,,,,,,,
9895, ,,,,,,,,,,,,,,,,,,,
9900, ,,,,,,,,,,,,,,,,,,,
9909, ,,,,,,,,,,,,,,,,,,,
9914, ,,,,,,,,,,,,,,,,,,,
9917, ,,,,,,,,,,,,,,,,,,,
9922, ,,,,,,,,,,,,,,,,,,,
9926, ,,,,,,,,,,,,,,,,,,,
9928, ,,,,,,,,,,,,,,,,,,,
9933, ,,,,,,,,,,,,,,,,,,,
9936, ,,,,,,,,,,,,,,,,,,,
9938, ,,,,,,,,,,,,,,,,,,,
996, ,,,,,,,,,,,,,,,,,,,
9974, ,,,,,,,,,,,,,,,,,,,
9977, ,,,,,,,,,,,,,,,,,,,
9985, ,,Y,,,,,,,,,,,,,,,,,
9986,Y,,,,,,,,,,,,,,,,,,,
9990, ,,,,,,,,,,,,,,,,,,,
